"File","Line","Str","Code"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\AssistantPromptV2SetupDialog.java","244","keine Werkzeugunterstützung","lblSupportsTools.setToolTipText(""keine Werkzeugunterstützung"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\BackupConfigurationDialog.java","1308","Durch Passwort bestätigen","JDialog dialog = pane.createDialog(this, ""Durch Passwort bestätigen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\CalendarSetupDialog.java","1225","Zu löschender Kalender enthält noch Einträge - in welchen Kalender sollen diese transferiert werden?","""Zu löschender Kalender enthält noch Einträge - in welchen Kalender sollen diese transferiert werden?"","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\CaseNumberingConfigurationDialog.java","746","unzulässiger Wert für Start-Aktenzeichen","this.lblError.setText(""unzulässiger Wert für Start-Aktenzeichen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\CaseNumberingConfigurationDialog.java","752","unzulässiger Wert für Start-Aktenzeichen","this.lblError.setText(""unzulässiger Wert für Start-Aktenzeichen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\CaseNumberingConfigurationDialog.java","1161","unzulässiger Wert für Start-Aktenzeichen","this.lblError.setText(""unzulässiger Wert für Start-Aktenzeichen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\CaseNumberingConfigurationDialog.java","1166","unzulässiger Wert für Start-Aktenzeichen","this.lblError.setText(""unzulässiger Wert für Start-Aktenzeichen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\CasesUsingGroupDialog.java","716","' wird noch in folgenden Akten verwendet:","this.lblGroupHint.setText(""Gruppe '"" + group.getName() + ""' wird noch in folgenden Akten verwendet:"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentFolderTemplatesDialog.java","980","Neuer Ordner","String newFolderName = ""Neuer Ordner"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentsBinDialog.java","714","Could not determine retention days for documents bin","log.error(""Could not determine retention days for documents bin"", t);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\DocumentsBinDialog.java","754","Akte","DefaultTableModel tm = new DefaultTableModel(new String[]{""gelöscht"", ""von"", ""Dateiname"", ""Akte"", ""Adresse""}, 0);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\GetPasswordDialog.java","817","Passwortstärke ist schwach","pw1.setToolTipText(""Passwortstärke ist schwach"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\GetPasswordDialog.java","824","Passwortstärke ist mittel","pw1.setToolTipText(""Passwortstärke ist mittel"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportBanksThread.java","836","Fertig - Dialog schliessen","ThreadUtils.setText(closeButton, ""Fertig - Dialog schliessen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportCourtsFromBeaThread.java","758","Suche: PLZ ","ThreadUtils.updateProgressBar(this.target, ""Suche: PLZ "" + zip + ""*"", ((i * 10) - 1), totalCount, false);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportCourtsFromBeaThread.java","759","gericht","result = bea.searchIdentity(null, ""gericht"", null, null, zip, null);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportCourtsFromBeaThread.java","764","*gericht*","result.addAll(bea.searchIdentity(null, ""*gericht*"", null, null, zip + k + ""*"", null));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportCourtsFromBeaThread.java","765","*gericht*","//result.addAll(bea.searchIdentity(null, null, null, null, zip + k + ""*"", ""*gericht*""));"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportCourtsFromBeaThread.java","775","gericht","if (StringUtils.nonNull(ab.getCompany()).equalsIgnoreCase(id.getSurName()) && StringUtils.nonNull(ab.getCompany()).toLowerCase().indexOf(""gericht"") > -1) {"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportCourtsFromBeaThread.java","809","Gericht","atb.setTagName(""Gericht"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportCourtsFromBeaThread.java","818","Fehler beim Import: ","ThreadUtils.showErrorDialog(this.owner, ""Fehler beim Import: "" + t.getMessage(), com.jdimension.jlawyer.client.utils.DesktopUtils.POPUP_TITLE_ERROR);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportCourtsFromBeaThread.java","823","Fertig.","ThreadUtils.updateProgressBar(this.target, ""Fertig."", this.target.getValue(), totalCount, false);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportFromSheetsDialog.java","847","Auswählen","chooser.setApproveButtonText(""Auswählen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportFromSheetsDialog.java","855","j-lawyer-Importvorlage-","destFileName=""j-lawyer-Importvorlage-"" + System.currentTimeMillis() + "".ods"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportZipCodesThread.java","713","https://www.j-lawyer.org/downloads/plz.txt","URL updateURL = new URL(""https://www.j-lawyer.org/downloads/plz.txt"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportZipCodesThread.java","717","plz","tmpF = File.createTempFile(""plz"", "".csv"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\ImportZipCodesThread.java","834","Fertig - Dialog schliessen","ThreadUtils.setText(closeButton, ""Fertig - Dialog schliessen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1846","<html>Anlagen nicht speichern, die kleiner als <b>","this.lblMinAttachmentSize.setText(""<html>Anlagen nicht speichern, die kleiner als <b>"" + sldMinAttachmentSizeKb.getValue() + ""KB</b> sind:</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1873","Authentifizierung erfolgreich zurückgesetzt.\nNeuer Token wurde ausgestellt.","""Authentifizierung erfolgreich zurückgesetzt.\nNeuer Token wurde ausgestellt."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1874","Authentifizierung zurücksetzen","""Authentifizierung zurücksetzen"","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1879","Authentifizierung zurücksetzen","""Authentifizierung zurücksetzen"","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","1885","Fehler beim Zurücksetzen: ","""Fehler beim Zurücksetzen: "" + ex.getMessage(),"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","2057","Bitte erneuern Sie es im Azure Portal und aktualisieren Sie die Einstellungen.","+ ""Bitte erneuern Sie es im Azure Portal und aktualisieren Sie die Einstellungen."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailboxSetupDialog.java","2063","Bitte erneuern Sie es rechtzeitig im Azure Portal.","+ ""Bitte erneuern Sie es rechtzeitig im Azure Portal."","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailSettingsTestAction.java","743","Testen der Einstellungen fehlgeschlagen: ","return ""Testen der Einstellungen fehlgeschlagen: "" + rootCause;"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailSettingsTestAction.java","750","Einstellungen werden geprüft...","this.progress(""Einstellungen werden geprüft..."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailSettingsTestAction.java","765","VERSAND: Testnachricht erfolgreich  verschickt - bitte Posteingang prüfen","this.progress(""VERSAND: Testnachricht erfolgreich  verschickt - bitte Posteingang prüfen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailSettingsTestAction.java","770","EMPFANG: Posteingang erfolgreich geprüft","this.progress(""EMPFANG: Posteingang erfolgreich geprüft"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailSettingsTestAction.java","773","E-Mail-Einstellungen erfolgreich getestet.","indicator.setProgressStringSuccess(""E-Mail-Einstellungen erfolgreich getestet."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MailSettingsTestAction.java","782","E-Mail-Einstellungen ","ThreadUtils.showErrorDialog(this.owner, ""E-Mail-Einstellungen "" + process + "" nicht korrekt: "" + exMsg, com.jdimension.jlawyer.client.utils.DesktopUtils.POPUP_TITLE_ERROR);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MultiValueTagConfigurationDialog.java","734","-Listenetiketten bearbeiten","this.setTitle(entityTypeLabel + ""-Listenetiketten bearbeiten"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MultiValueTagConfigurationDialog.java","750","Löschen","mnuDeleteTag = new JMenuItem(""Löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\MultiValueTagConfigurationDialog.java","761","Löschen","mnuDeleteValue = new JMenuItem(""Löschen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\RequestPasswordOptionPanel.java","681","Passwort","this.pwdPassword.putClientProperty(""JTextField.placeholderText"", ""Passwort"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\TimesheetParallelConfigurationDialog.java","681","<html>Bei paralleln Zeiterfassungen innerhalb der selben Akte durch den selben Nutzer wird grunds&auml;tzlich gewarnt.<br/>Parallele Aktivit&auml;ten in unterschiedlichen Akten k&ouml;nnen sinnvoll sein - bspw. laufen Mitarbeiterzeiterfassung und Buchung auf ein Honorarprojekt parallel.<br/>Das Verhalten lässt sich hier konfigurieren.</html>","this.jLabel4.setToolTipText(""<html>Bei paralleln Zeiterfassungen innerhalb der selben Akte durch den selben Nutzer wird grunds&auml;tzlich gewarnt.<br/>Parallele Aktivit&auml;ten in unterschiedlichen Akten k&ouml;nnen sinnvoll sein - bspw. laufen Mitarbeiterzeiterfassung und Buchung auf ein Honorarprojekt parallel.<br/>Das Verhalten lässt sich hier konfigurieren.</html>"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserAdministrationDialog.java","3148","Verbindung erfolgreich!\n\nScanboxen:\n","StringBuilder sb = new StringBuilder(""Verbindung erfolgreich!\n\nScanboxen:\n"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserProfileDialog.java","891","Es ist keine E-Mail-Adresse in der Nutzerverwaltung hinterlegt","this.lblEmail.setText(""Es ist keine E-Mail-Adresse in der Nutzerverwaltung hinterlegt"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserProfileDialog.java","894","Versand erfolgt an: ","this.lblEmail.setText(""Versand erfolgt an: "" + cu.getEmail());"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\configuration\UserProfileDialog.java","909","Neue Akten","// Initialize ""Neue Akten"" tab"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopGridLayoutDialog.java","48","Nachrichten an mich","private static final String PANEL_MESSAGES_TO_ME_LABEL = ""Nachrichten an mich"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopGridLayoutDialog.java","49","Nachrichten an andere","private static final String PANEL_MESSAGES_TO_OTHERS_LABEL = ""Nachrichten an andere"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopGridLayoutDialog.java","50","Offene Rechnungen","private static final String PANEL_INVOICES_LABEL = ""Offene Rechnungen"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1115","Nachrichten an mich","this.layoutManager.registerPanel(DesktopLayoutPreset.PANEL_MESSAGES_TO_ME, ""Nachrichten an mich"", this.pnlDesktopMessagesToMe);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1116","Nachrichten an andere","this.layoutManager.registerPanel(DesktopLayoutPreset.PANEL_MESSAGES_TO_OTHERS, ""Nachrichten an andere"", this.pnlDesktopMessagesToOthers);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1117","Offene Rechnungen","this.layoutManager.registerPanel(DesktopLayoutPreset.PANEL_INVOICES, ""Offene Rechnungen"", this.pnlDesktopInvoices);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1169","Layout-Vorlage","javax.swing.JMenu menuPresets = new javax.swing.JMenu(""Layout-Vorlage"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1213","Nachrichten an mich","JCheckBoxMenuItem chkMessagesToMe = new JCheckBoxMenuItem(""Nachrichten an mich"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1218","Nachrichten an andere","JCheckBoxMenuItem chkMessagesToOthers = new JCheckBoxMenuItem(""Nachrichten an andere"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1223","Offene Rechnungen","JCheckBoxMenuItem chkInvoices = new JCheckBoxMenuItem(""Offene Rechnungen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1259","Nachrichten an mich","} else if (""Nachrichten an mich"".equals(text)) {"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1261","Nachrichten an andere","} else if (""Nachrichten an andere"".equals(text)) {"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1263","Offene Rechnungen","} else if (""Offene Rechnungen"".equals(text)) {"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","1276","Hinweis","""Hinweis"","
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","2887","unbearbeitete Erwähnungen im Nachrichtencenter","this.lblUnreadInstantMessages.setToolTipText(""unbearbeitete Erwähnungen im Nachrichtencenter"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","2947","Nachrichten an mich","// ""Nachrichten an mich"" panel"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","2952","Nachrichten an mich","JLabel lblMessagesToMeTitle = new JLabel(""Nachrichten an mich"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","2963","Nachrichten werden geladen...","JLabel lblLoadingToMe = new JLabel(""Nachrichten werden geladen..."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","2974","Nachrichten an andere","// ""Nachrichten an andere"" panel"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","2979","Nachrichten an andere","JLabel lblMessagesToOthersTitle = new JLabel(""Nachrichten an andere"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","2990","Nachrichten werden geladen...","JLabel lblLoadingToOthers = new JLabel(""Nachrichten werden geladen..."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","3061","Nachrichten werden geladen...","if (""Nachrichten werden geladen..."".equals(lbl.getText())"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","3062","Keine aktuellen Nachrichten vorhanden.","|| ""Keine aktuellen Nachrichten vorhanden."".equals(lbl.getText())) {"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DesktopPanel.java","3075","Keine aktuellen Nachrichten vorhanden.","JLabel lblEmpty = new JLabel(""Keine aktuellen Nachrichten vorhanden."");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DueDaysSettings.java","767","Termine","return ""Termine"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DueDaysSettings.java","769","Fristen","return ""Fristen"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\DueDaysSettings.java","771","Wiedervorlagen","return ""Wiedervorlagen"";"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\ReminderNotificationDialog.java","53","Terminerinnerungen","super((java.awt.Frame) null, ""Terminerinnerungen"", false);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\ReminderNotificationDialog.java","73","Terminerinnerungen","lblHeader = new JLabel(""Terminerinnerungen"", bellIcon, JLabel.LEFT);"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\ReminderNotificationDialog.java","91","Alle bestätigen","// Footer with ""Alle bestätigen"" button"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\ReminderNotificationDialog.java","95","Alle bestätigen","JButton btnDismissAll = new JButton(""Alle bestätigen"");"
"j-lawyer-client\src\main\java\com\jdimension\jlawyer\client\desktop\ReminderNotificationDialog.java","186","Terminerinnerungen (","lblHeader.setText(""Terminerinnerungen ("" + count + "")"");"
